movieId,title,year,genres,imdbId,link,time,budget,cast,director
2692,Run Lola Run (Lola rennt),1998,Action|Crime,0130827,http://www.imdb.com/title/tt0130827,81.0,35e5,Franka Potente|Moritz Bleibtreu|Herbert Knaup|Nina Petri|Armin Rohde|Joachim Król|Ludger Pistor|Suzanne von Borsody|Sebastian Schipper|Julia Lindig|Lars Rudolph|Heino Ferch,Tom Tykwer
2693,Trekkies,1997,Documentary,0120370,http://www.imdb.com/title/tt0120370,86.0,375e3,Denise Crosby|Barbara Adams|Denis Bourguignon|David Greenstein|Laurel Greenstein|Gabriel Köerner|Richard Koerner|Rich Kronfeld|Joyce Mason|Evelyn De Biase|Anne Kathleen Murphy|Majel Barrett|James Doohan|DeForest Kelley|Walter Koenig,Roger Nygard
2694,Big Daddy,1999,Comedy,0142342,http://www.imdb.com/title/tt0142342,93.0,342e5,Adam Sandler|Joey Lauren Adams|Jon Stewart|Cole Sprouse|Dylan Sprouse|Josh Mostel|Leslie Mann|Allen Covert|Rob Schneider|Kristy Swanson|Joseph Bologna|Peter Dante|Jonathan Loughran|Steve Buscemi|Tim Herlihy,Dennis Dugan
2696,"Dinner Game, The (Dîner de cons, Le)",1998,Comedy,0119038,http://www.imdb.com/title/tt0119038,80.0,82e6,Thierry Lhermitte|Jacques Villeret|Francis Huster|Daniel Prévost|Alexandra Vandernoot|Catherine Frot|Benoît Bellal|Jacques Bleu|Philippe Brigaud|Michel Caccia|Laurent Gendron|Mykhaël Georges-Schar|Edgar Givry|Pierre-Arnaud Juin|Daniel Martin,Francis Veber
2697,My Son the Fanatic,1997,Comedy|Drama|Romance,0119743,http://www.imdb.com/title/tt0119743,NA,NA,Om Puri|Rachel Griffiths|Akbar Kurtha|Stellan Skarsgård|Gopi Desai|Harish Patel|Sarah-Jane Potts|Judi Jones|Geoffrey Bateman|Bernard Wrigley|Moya Brady|Badi Uzzaman|Andy Devine|Shiv Grewal|Marc Anwar,Udayan Prasad
2699,Arachnophobia,1990,Comedy|Horror,0099052,http://www.imdb.com/title/tt0099052,103.0,31e6,Jeff Daniels|Harley Jane Kozak|John Goodman|Julian Sands|Stuart Pankin|Brian McNamara|Mark L. Taylor|Henry Jones|Peter Jason|James Handy|Roy Brocksmith|Kathy Kinney|Mary Carver|Garette Ratliff Henson|Marlene Katz,Frank Marshall
2700,"South Park: Bigger, Longer and Uncut",1999,Animation|Comedy|Musical,0158983,http://www.imdb.com/title/tt0158983,81.0,21e6,Trey Parker|Matt Stone|Mary Kay Bergman|Isaac Hayes|Jesse Brant Howell|Anthony Cross-Thomas|Franchesca Clifford|Bruce Howell|Deb Adair|Jennifer Howell|George Clooney|Brent Spiner|Minnie Driver|Dave Foley|Eric Idle,Trey Parker
2701,Wild Wild West,1999,Action|Comedy|Sci-Fi|Western,0120891,http://www.imdb.com/title/tt0120891,106.0,17e7,Will Smith|Kevin Kline|Kenneth Branagh|Salma Hayek|M. Emmet Walsh|Ted Levine|Frederique Van Der Wal|Musetta Vander|Sofia Eng|Bai Ling|Garcelle Beauvais|Mike H. McGaughy|Jerry Wills|Rodney A. Grant|Buck Taylor,Barry Sonnenfeld
2702,Summer of Sam,1999,Drama,0162677,http://www.imdb.com/title/tt0162677,142.0,22e6,John Leguizamo|Adrien Brody|Mira Sorvino|Jennifer Esposito|Michael Rispoli|Saverio Guerra|Brian Tarantina|Al Palagonia|Ken Garito|Bebe Neuwirth|Patti LuPone|Mike Starr|Anthony LaPaglia|Roger Guenveur Smith|Ben Gazzara,Spike Lee
2704,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les)",1991,Drama|Romance,0101318,http://www.imdb.com/title/tt0101318,125.0,28e6,Juliette Binoche|Denis Lavant|Daniel Buain|Klaus-Michael Grüber|Marion Stalens|Chrichan Larsson|Paulette Berthonnier|Roger Berthonnier|Edith Scob|Georges Aperghis|Michel Vandestien|Georges Castorp|Marc Desclozeaux|Alain Dahan|Pierre Pessemesse,Leos Carax
2706,American Pie,1999,Comedy|Romance,0163651,http://www.imdb.com/title/tt0163651,95.0,11e6,Jason Biggs|Chris Klein|Thomas Ian Nicholas|Alyson Hannigan|Shannon Elizabeth|Tara Reid|Eddie Kaye Thomas|Seann William Scott|Eugene Levy|Natasha Lyonne|Mena Suvari|Jennifer Coolidge|Chris Owen|Eric Lively|Molly Cheek,Paul Weitz|Chris Weitz (uncredited)
2707,Arlington Road,1999,Thriller,0137363,http://www.imdb.com/title/tt0137363,117.0,31e6,Jeff Bridges|Tim Robbins|Joan Cusack|Hope Davis|Robert Gossett|Mason Gamble|Spencer Treat Clark|Stanley Anderson|Viviane Vives|Lee Stringer|Darryl Cox|Loyd Catlett|Sid Hillman|Auden Thornton|Mary Ashleigh Green,Mark Pellington
2708,"Autumn Tale, An (Conte d'automne)",1998,Romance,0137439,http://www.imdb.com/title/tt0137439,112.0,NA,Marie Rivière|Béatrice Romand|Alain Libolt|Didier Sandre|Alexia Portal|Stéphane Darmon|Aurélia Alcaïs|Matthieu Davette|Yves Alcaïs,Éric Rohmer
2709,Muppets From Space,1999,Children|Comedy,0158811,http://www.imdb.com/title/tt0158811,87.0,24e6,Dave Goelz|Steve Whitmire|Bill Barretta|Jerry Nelson|Brian Henson|Kevin Clash|Frank Oz|Jeffrey Tambor|F. Murray Abraham|Rob Schneider|Josh Charles|Ray Liotta|David Arquette|Andie MacDowell|Kathy Griffin,Tim Hill
2710,"Blair Witch Project, The",1999,Drama|Horror|Thriller,0185937,http://www.imdb.com/title/tt0185937,81.0,6e4,Heather Donahue|Joshua Leonard|Michael C. Williams|Bob Griffin|Jim King|Sandra Sánchez|Ed Swanson|Patricia DeCou|Mark Mason|Jackie Hallex,Daniel Myrick|Eduardo Sánchez (as Eduardo Sanchez)
2712,Eyes Wide Shut,1999,Drama|Mystery|Thriller,0120663,http://www.imdb.com/title/tt0120663,159.0,65e6,Tom Cruise|Nicole Kidman|Sydney Pollack|Marie Richardson|Rade Serbedzija|Todd Field|Vinessa Shaw|Sky du Mont|Fay Masterson|Leelee Sobieski|Thomas Gibson|Madison Eginton|Jackie Sawiris|Leslie Lowe|Peter Benson,Stanley Kubrick
2713,Lake Placid,1999,Horror|Thriller,0139414,http://www.imdb.com/title/tt0139414,82.0,35e6,Bill Pullman|Bridget Fonda|Oliver Platt|Brendan Gleeson|Betty White|David Lewis|Tim Dixon|Natassia Malthe|Mariska Hargitay|Meredith Salenger|Jed Rees|Richard Leacock|Jake T. Roberts|Warren Takeuchi|Ty Olsson,Steve Miner
2714,"Wood, The",1999,Drama,0161100,http://www.imdb.com/title/tt0161100,106.0,6e6,Elayn J. Taylor|Omar Epps|Richard T. Jones|Sean Nelson|Duane Finley|Trent Cameron|Malinda Williams|Patricia Belcher|Taye Diggs|Tamala Jones|De'aundre Bonds|Cynthia Martells|Wyking Jones|Geoffrey Blackshire|Jascha Washington,Rick Famuyiwa
2715,"Velocity of Gary, The",1998,Comedy|Romance,0120878,http://www.imdb.com/title/tt0120878,100.0,4e6,Vincent D'Onofrio|Salma Hayek|Thomas Jane|Olivia d'Abo|Shawn Michael Howard|Khalil Kain|Chad Lindberg|Cordelia Richards|Danny Arroyo|Bingo|Jason Cutler|Elizabeth D'Onofrio|Hawk D'Onofrio|Keegan de Lancie|Ravell Dameron,Dan Ireland
2716,Ghostbusters (a.k.a. Ghost Busters),1984,Action|Comedy|Sci-Fi,0087332,http://www.imdb.com/title/tt0087332,105.0,3e7,Bill Murray|Dan Aykroyd|Sigourney Weaver|Harold Ramis|Rick Moranis|Annie Potts|William Atherton|Ernie Hudson|David Margulies|Steven Tash|Jennifer Runyon|Slavitza Jovan|Michael Ensign|Alice Drummond|Jordan Charney,Ivan Reitman
2717,Ghostbusters II,1989,Comedy|Fantasy|Sci-Fi,0097428,http://www.imdb.com/title/tt0097428,108.0,37e6,Bill Murray|Dan Aykroyd|Sigourney Weaver|Harold Ramis|Rick Moranis|Ernie Hudson|Annie Potts|Peter MacNicol|Harris Yulin|David Margulies|Kurt Fuller|Janet Margolin|Wilhelm von Homburg|William T. Deutschendorf|Henry J. Deutschendorf II,Ivan Reitman
2718,Drop Dead Gorgeous,1999,Comedy,0157503,http://www.imdb.com/title/tt0157503,97.0,15e6,Kirsten Dunst|Ellen Barkin|Allison Janney|Denise Richards|Kirstie Alley|Sam McMurray|Mindy Sterling|Brittany Murphy|Amy Adams|Laurie A. Sinclair|Shannon Nelson|Tara Redepenning|Sarah Stewart|Alexandra Holden|Brooke Elise Bushman,Michael Patrick Jann
2719,"Haunting, The",1999,Horror|Thriller,0171363,http://www.imdb.com/title/tt0171363,113.0,8e7,Liam Neeson|Catherine Zeta-Jones|Owen Wilson|Lili Taylor|Bruce Dern|Marian Seldes|Alix Koromzay|Todd Field|Virginia Madsen|Michael Cavanaugh|Tom Irwin|Charles Gunning|Saul Priever|M.C. Gainey|Hadley Eure,Jan de Bont
2720,Inspector Gadget,1999,Action|Adventure|Children|Comedy,0141369,http://www.imdb.com/title/tt0141369,78.0,9e7,Matthew Broderick|Rupert Everett|Joely Fisher|Michelle Trachtenberg|Andy Dick|Cheri Oteri|Mike Hagerty|Dabney Coleman|D.L. Hughley|Rene Auberjonois|Frances Bay|Mr. T|Richard Kiel|Richard Lee-Sung|Bobby Bell,David Kellogg
2721,Trick,1999,Comedy|Romance,0162710,http://www.imdb.com/title/tt0162710,89.0,45e4,Tori Spelling|Christian Campbell|John Paul Pitoc|Brad Beyer|Lacey Kohl|Abbey Hope|Becky Caldwell|Kate Flannery|Steve Hayes|Will Keenan|Joey Dedio|Ricky Ritzel|Lissette Gutierrez|Lorri Bagley|Kevin Andrew,Jim Fall
2722,Deep Blue Sea,1999,Action|Horror|Sci-Fi|Thriller,0149261,http://www.imdb.com/title/tt0149261,105.0,6e7,Thomas Jane|Saffron Burrows|Samuel L. Jackson|Jacqueline McKenzie|Michael Rapaport|Stellan Skarsgård|LL Cool J|Aida Turturro|Cristos|Daniel Rey|Valente Rodriguez|Brent Roam|Eyal Podell|Erinn Bartlett|Dan Thiel,Renny Harlin
2723,Mystery Men,1999,Action|Comedy|Fantasy,0132347,http://www.imdb.com/title/tt0132347,121.0,68e6,Ben Stiller|Hank Azaria|William H. Macy|Janeane Garofalo|Kel Mitchell|Paul Reubens|Wes Studi|Greg Kinnear|Geoffrey Rush|Lena Olin|Eddie Izzard|Artie Lange|Pras Michel|Claire Forlani|Tom Waits,Kinka Usher
2724,Runaway Bride,1999,Comedy|Romance,0163187,http://www.imdb.com/title/tt0163187,116.0,7e7,Julia Roberts|Richard Gere|Joan Cusack|Hector Elizondo|Rita Wilson|Paul Dooley|Christopher Meloni|Donal Logue|Reg Rogers|Yul Vazquez|Jane Morris|Lisa Roberts Gillan|Kathleen Marshall|Jean Schertler|Tom Hines,Garry Marshall
2725,Twin Falls Idaho,1999,Drama,0162830,http://www.imdb.com/title/tt0162830,111.0,5e5,Mark Polish|Michael Polish|Michele Hicks|Jon Gries|Patrick Bauchau|Garrett Morris|William Katt|Lesley Ann Warren|Teresa Hill|Robert Beecher|Jill Andre|Ant|Holly Woodlawn|Sasha Alexander|Socorra Mora,Michael Polish
2726,"Killing, The",1956,Crime|Film-Noir,0049406,http://www.imdb.com/title/tt0049406,85.0,32e4,Sterling Hayden|Coleen Gray|Vince Edwards|Jay C. Flippen|Ted de Corsia|Marie Windsor|Elisha Cook Jr.|Joe Sawyer|James Edwards|Timothy Carey|Kola Kwariani|Jay Adler|Tito Vuolo|Dorothy Adams|Herbert Ellis,Stanley Kubrick
2727,Killer's Kiss,1955,Crime|Film-Noir,0048254,http://www.imdb.com/title/tt0048254,67.0,75e3,Frank Silvera|Jamie Smith|Irene Kane|Jerry Jarrett|Mike Dana|Felice Orlandi|Shaun O'Brien|Barbara Brand|David Vaughan|Alec Rubin|Ralph Roberts|Phil Stevenson|Arthur Feldman|Bill Funaro|Skippy Adelman,Stanley Kubrick
2728,Spartacus,1960,Action|Drama|Romance|War,0054331,http://www.imdb.com/title/tt0054331,184.0,12e6,Kirk Douglas|Laurence Olivier|Jean Simmons|Charles Laughton|Peter Ustinov|John Gavin|Nina Foch|John Ireland|Herbert Lom|John Dall|Charles McGraw|Joanna Barnes|Harold J. Stone|Woody Strode|Peter Brocco,Stanley Kubrick
2729,Lolita,1962,Drama|Romance,0056193,http://www.imdb.com/title/tt0056193,152.0,2e6,James Mason|Shelley Winters|Sue Lyon|Gary Cockrell|Jerry Stovin|Diana Decker|Lois Maxwell|Cec Linder|Bill Greene|Shirley Douglas|Marianne Stone|Marion Mathie|James Dyrenforth|Maxine Holden|John Harrison,Stanley Kubrick
2730,Barry Lyndon,1975,Drama|Romance|War,0072684,http://www.imdb.com/title/tt0072684,184.0,11e6,Ryan O'Neal|Marisa Berenson|Patrick Magee|Hardy Krüger|Steven Berkoff|Gay Hamilton|Marie Kean|Diana Körner|Murray Melvin|Frank Middlemass|André Morell|Arthur O'Sullivan|Godfrey Quigley|Leonard Rossiter|Philip Stone,Stanley Kubrick
2731,"400 Blows, The (Les quatre cents coups)",1959,Crime|Drama,0053198,http://www.imdb.com/title/tt0053198,99.0,NA,Jean-Pierre Léaud|Claire Maurier|Albert Rémy|Guy Decomble|Georges Flamant|Patrick Auffay|Daniel Couturier|François Nocher|Richard Kanayan|Renaud Fontanarosa|Michel Girard|Serge Moati|Bernard Abbou|Jean-François Bergouignan|Michel Lesignor,François Truffaut
2732,Jules and Jim (Jules et Jim),1961,Drama|Romance,0055032,http://www.imdb.com/title/tt0055032,105.0,NA,Jeanne Moreau|Oskar Werner|Henri Serre|Vanna Urbino|Serge Rezvani|Anny Nelsen|Sabine Haudepin|Marie Dubois|Michel Subor,François Truffaut
2733,Vibes,1988,Adventure|Comedy|Romance,0096378,http://www.imdb.com/title/tt0096378,99.0,18e6,Ramon Bieri|Michael Lerner|Hercules Vilchez|Jerry Vichi|Leo V. Finnie III|Googy Gress|Ray Stoddard|Harvey J. Goldenberg|Tom Henschel|Jeff Goldblum|Susan Bugg|Rodney Kageyama|Cyndi Lauper|Van Dyke Parks|Steven Scott,Ken Kwapis
2734,"Mosquito Coast, The",1986,Adventure|Drama|Thriller,0091557,http://www.imdb.com/title/tt0091557,117.0,25e6,Harrison Ford|Helen Mirren|River Phoenix|Jadrien Steele|Hilary Gordon|Rebecca Gordon|Jason Alexander|Dick O'Neill|Alice Heffernan-Sneed|Tiger Haynes|William Newman|Andre Gregory|Melanie Boland|Martha Plimpton|Raymond Clare,Peter Weir
2735,"Golden Child, The",1986,Action|Adventure|Comedy|Fantasy|Mystery,0091129,http://www.imdb.com/title/tt0091129,94.0,25e6,J.L. Reate|Eddie Murphy|Charles Dance|Charlotte Lewis|Victor Wong|Randall 'Tex' Cobb|James Hong|Shakti Chen|Tau Logo|Tiger Chung Lee|Pons Maar|Peter Kwong|Wally Taylor|Eric Douglas|Charles Levin,Michael Ritchie
2736,Brighton Beach Memoirs,1986,Comedy,0090774,http://www.imdb.com/title/tt0090774,108.0,18e6,Jonathan Silverman|Blythe Danner|Stacey Glick|Lisa Waltz|Judith Ivey|Bob Dishy|Brian Drillinger|James Handy|Bette Henritze|Steven Hill|David Margulies|Fyvush Finkel|Kathleen Doyle|Alan Weeks|Marilyn Cooper,Gene Saks
2738,Crimes of the Heart,1986,Comedy|Drama,0090886,http://www.imdb.com/title/tt0090886,105.0,2e7,Diane Keaton|Jessica Lange|Sissy Spacek|Sam Shepard|Tess Harper|David Carpenter|Hurd Hatfield|Beeson Carroll|Jean Willard|Tom Mason|Gregory Eugene Travis|Annie McKnight|Eleanor Eagle|Jessica Ezzell|Natalie Anderson,Bruce Beresford
2739,"Color Purple, The",1985,Drama,0088939,http://www.imdb.com/title/tt0088939,154.0,15e6,Danny Glover|Whoopi Goldberg|Margaret Avery|Oprah Winfrey|Willard E. Pugh|Akosua Busia|Desreta Jackson|Adolph Caesar|Rae Dawn Chong|Dana Ivey|Leonard Jackson|Bennet Guillory|John Patton Jr.|Carl Anderson|Susan Beaubian,Steven Spielberg
2741,No Mercy,1986,Action|Crime|Thriller,0091637,http://www.imdb.com/title/tt0091637,106.0,NA,Richard Gere|Kim Basinger|Jeroen Krabbé|George Dzundza|Gary Basaraba|William Atherton|Terry Kinney|Bruce McGill|Ray Sharkey|Marita Geraghty|Aleta Mitchell|Fred Gratton|Dionisio|Ray Brown|Kim Chan,Richard Pearce
2745,"Mission, The",1986,Drama,0091530,http://www.imdb.com/title/tt0091530,125.0,245e5,Robert De Niro|Jeremy Irons|Ray McAnally|Aidan Quinn|Cherie Lunghi|Ronald Pickup|Chuck Low|Liam Neeson|Bercelio Moya|Sigifredo Ismare|Asuncion Ontiveros|Alejandrino Moya|Daniel Berrigan|Rolf Gray|Álvaro Guerrero,Roland Joffé
2746,Little Shop of Horrors,1986,Comedy|Horror|Musical,0091419,http://www.imdb.com/title/tt0091419,94.0,25e6,Levi Stubbs|Rick Moranis|Ellen Greene|Vincent Gardenia|Steve Martin|Tichina Arnold|Michelle Weeks|Tisha Campbell-Martin|Jim Belushi|John Candy|Christopher Guest|Bill Murray|Stan Jones|Bertice Reading|Ed Wiley,Frank Oz
2747,"Little Shop of Horrors, The",1960,Comedy|Horror,0054033,http://www.imdb.com/title/tt0054033,72.0,27e3,Jonathan Haze|Jackie Joseph|Mel Welles|Dick Miller|Myrtle Vail|Karyn Kupcinet|Toby Michaels|Leola Wendorff|Lynn Storey|Wally Campo|Jack Warford|Meri Welles|John Herman Shaner|Jack Nicholson|Dodie Drake,Roger Corman|Charles B. Griffith (uncredited)
2748,Allan Quatermain and the Lost City of Gold,1987,Action|Adventure|Comedy,0092534,http://www.imdb.com/title/tt0092534,99.0,NA,Richard Chamberlain|Sharon Stone|James Earl Jones|Henry Silva|Robert Donner|Doghmi Larbi|Aileen Marson|Cassandra Peterson|Martin Rabbett|Rory Kilalea|Alex Heyns|Themsi Times|Philip Boucher|Stuart Goakes|Fidelis Cheza,Gary Nelson
2749,"Morning After, The",1986,Drama|Mystery,0091554,http://www.imdb.com/title/tt0091554,103.0,NA,Jane Fonda|Jeff Bridges|Raul Julia|Diane Salinger|Richard Foronjy|Geoffrey Scott|James 'Gypsy' Haake|Kathleen Wilhoite|Don Hood|Fran Bennett|Michael Flanagan|Bruce Vilanch|Michael Prince|Frances Bergen|José Angel Santana,Sidney Lumet
2750,Radio Days,1987,Comedy|Drama,0093818,http://www.imdb.com/title/tt0093818,88.0,16e6,Mike Starr|Paul Herman|Don Pardo|Martin Rosenblatt|Helen Miller|Danielle Ferland|Julie Kavner|Julie Kurnitz|David Warrilow|Wallace Shawn|Mick Murray|William Flanagan|Seth Green|Michael Tucker|Josh Mostel,Woody Allen
2751,From the Hip,1987,Comedy|Drama,0093051,http://www.imdb.com/title/tt0093051,111.0,NA,Judd Nelson|Elizabeth Perkins|John Hurt|Darren McGavin|Dan Monahan|David Alan Grier|Nancy Marchand|Allan Arbus|Edward Winter|Richard Zobel|Ray Walston|Robert Irvin Elliott|Beatrice Winde|Art Hindle|Priscilla Pointer,Bob Clark
2752,Outrageous Fortune,1987,Comedy|Mystery,0093690,http://www.imdb.com/title/tt0093690,99.0,NA,Shelley Long|Bette Midler|Peter Coyote|Robert Prosky|John Schuck|George Carlin|Anthony Heald|Ji-Tu Cumbuka|Florence Stanley|Jerry Zaks|John DiSanti|Diana Bellamy|Gary Morgan|Christopher McDonald|J.W. Smith,Arthur Hiller
2753,"Bedroom Window, The",1987,Thriller,0092627,http://www.imdb.com/title/tt0092627,112.0,NA,Steve Guttenberg|Elizabeth McGovern|Isabelle Huppert|Paul Shenar|Carl Lumbly|Wallace Shawn|Frederick Coffin|Brad Greenquist|Robert Schenkkan|Maury Chaykin|Sara Carlson|Mark Margolis|Kate McGregor-Stewart|Penelope Allen|Myvanwy Jenn,Curtis Hanson
2754,Deadtime Stories,1987,Horror,0092850,http://www.imdb.com/title/tt0092850,93.0,NA,Scott Valentine|Nicole Picard|Matt Mitler|Cathryn de Prume|Melissa Leo|Kathy Fleig|Phyllis Craig|Michael Mesmer|Brian DePersia|Kevin Hannon|Timothy Rule|Anne Redfern|Casper Roos|Barbara Seldon|Leigh Kilton,Jeffrey Delman
2755,Light of Day,1987,Drama,0093415,http://www.imdb.com/title/tt0093415,107.0,NA,Michael J. Fox|Gena Rowlands|Joan Jett|Michael McKean|Thomas G. Waites|Cherry Jones|Michael Dolan|Paul J. Harkins|Billy L. Sullivan|Jason Miller|Tom Irwin|Jerry Gideon|Cherise Vonae Haugen|Michael Rooker|Yvette Heyden,Paul Schrader
2757,Frances,1982,Drama,0083967,http://www.imdb.com/title/tt0083967,140.0,NA,Jessica Lange|Kim Stanley|Sam Shepard|Bart Burns|Jonathan Banks|Bonnie Bartlett|James Brodhead|Jane Jenkins|Jordan Charney|Rod Colbin|Daniel Chodos|Donald Craig|Sarah Cunningham|Lee de Broux|Jeffrey DeMunn,Graeme Clifford
2758,Plenty,1985,Drama,0089816,http://www.imdb.com/title/tt0089816,121.0,1e7,Meryl Streep|Charles Dance|Tracey Ullman|John Gielgud|Sting|Ian McKellen|Sam Neill|Burt Kwouk|André Maranne|Pik Sen Lim|Ian Wallace|Tristram Jellinek|Peter Forbes-Robertson|Hugo De Vernier|James Taylor,Fred Schepisi
2759,Dick,1999,Comedy,0144168,http://www.imdb.com/title/tt0144168,94.0,13e6,Kirsten Dunst|Michelle Williams|Dan Hedaya|Will Ferrell|Bruce McCulloch|Teri Garr|Dave Foley|Jim Breuer|Ana Gasteyer|Harry Shearer|Saul Rubinek|Devon Gummersall|Ted McGinley|Ryan Reynolds|G.D. Spradlin,Andrew Fleming
2761,"Iron Giant, The",1999,Adventure|Animation|Children|Drama|Sci-Fi,0129167,http://www.imdb.com/title/tt0129167,86.0,7e7,Jennifer Aniston|Harry Connick Jr.|Vin Diesel|James Gammon|Cloris Leachman|Christopher McDonald|John Mahoney|Eli Marienthal|M. Emmet Walsh|Jack Angel|Bob Bergen|Mary Kay Bergman|Michael Bird|Devon Cole Borisoff|Rodger Bumpass,Brad Bird
2762,"Sixth Sense, The",1999,Drama|Horror|Mystery,0167404,http://www.imdb.com/title/tt0167404,107.0,4e7,Bruce Willis|Haley Joel Osment|Toni Collette|Olivia Williams|Trevor Morgan|Donnie Wahlberg|Peter Anthony Tambakis|Jeffrey Zubernis|Bruce Norris|Glenn Fitzgerald|Greg Wood|Mischa Barton|Angelica Page|Lisa Summerour|Firdous Bamji,M. Night Shyamalan
2763,"Thomas Crown Affair, The",1999,Action|Mystery,0155267,http://www.imdb.com/title/tt0155267,113.0,48e6,Pierce Brosnan|Rene Russo|Denis Leary|Ben Gazzara|Frankie Faison|Fritz Weaver|Charles Keating|Mark Margolis|Faye Dunaway|Michael Lombard|Bill Ambrozy|Michael Bahr|Robert D. Novak|Joe H. Lamb|James Saito,John McTiernan
2764,"Thomas Crown Affair, The",1968,Crime|Drama|Romance|Thriller,0063688,http://www.imdb.com/title/tt0063688,102.0,43e5,Steve McQueen|Faye Dunaway|Paul Burke|Jack Weston|Biff McGuire|Addison Powell|Astrid Heeren|Gordon Pinsent|Yaphet Kotto|Sidney Armus|Richard Bull|Peg Shirley|Patrick Horgan|Carol Corbett|Tom Rosqui,Norman Jewison
2766,"Adventures of Sebastian Cole, The",1998,Comedy|Drama,0168449,http://www.imdb.com/title/tt0168449,99.0,NA,Adrian Grenier|Clark Gregg|Aleksa Palladino|Margaret Colin|John Shea|Marni Lustig|Joan Copeland|Tom Lacy|Gabriel Macht|Herbert Russell|Greg Haberny|Peter McRobbie|Merritt Wever|Marisol Padilla Sánchez|Rory Cochrane,Tod Williams
2767,Illuminata,1998,Comedy,0120709,http://www.imdb.com/title/tt0120709,119.0,NA,Leo Bassi|Henri Behar|Maurizio Benazzo|Fernando Bolles|Katherine Borowitz|Jeff Braun|David Cale|Georgina Cates|Kenny Cranna|Beverly D'Angelo|George DiCenzo|Timothy Doyle|Ben Gazzara|Alexander Goodwin|Amo Gulinello,John Turturro
2769,"Yards, The",2000,Crime|Drama,0138946,http://www.imdb.com/title/tt0138946,115.0,24e6,Mark Wahlberg|Joaquin Phoenix|Charlize Theron|James Caan|Ellen Burstyn|Faye Dunaway|Steve Lawrence|Andy Davoli|Tony Musante|Victor Argo|Tomas Milian|Robert Montano|Victor Arnold|Chad Aaron|Louis Guss,James Gray
2770,Bowfinger,1999,Comedy,0131325,http://www.imdb.com/title/tt0131325,97.0,55e6,Steve Martin|Eddie Murphy|Heather Graham|Christine Baranski|Jamie Kennedy|Barry Newman|Adam Alexi-Malle|Kohl Sudduth|Terence Stamp|Robert Downey Jr.|Alejandro Patiño|Alfred De Contreras|Ramiro Fabian|Johnny Sanchez|Claude Brooks,Frank Oz
2771,Brokedown Palace,1999,Drama,0120620,http://www.imdb.com/title/tt0120620,100.0,25e6,Claire Danes|Kate Beckinsale|Bill Pullman|Jacqueline Kim|Lou Diamond Phillips|Daniel Lapaine|Tom Amandes|Aimee Graham|John Doe|Kay Tong Lim|Beulah Quo|Henry O|Bahni Turpin|Amanda De Cadenet|Inthira Charoenpura,Jonathan Kaplan
2772,Detroit Rock City,1999,Comedy,0165710,http://www.imdb.com/title/tt0165710,95.0,65e5,Giuseppe Andrews|James DeBello|Edward Furlong|Sam Huntington|Lin Shaye|Melanie Lynskey|Natasha Lyonne|Miles Dougal|Nick Scotti|Emmanuelle Chriqui|David Quane|Rodger Barton|Kathryn Haggis|David Gardner|Shannon Tweed,Adam Rifkin
2774,Better Than Chocolate,1999,Comedy|Romance,0168987,http://www.imdb.com/title/tt0168987,101.0,NA,Wendy Crewson|Karyn Dwyer|Christina Cox|Ann-Marie MacDonald|Marya Delver|Kevin Mundy|Tony Nappo|Jay Brazeau|Beatrice Zeilinger|Peter Outerbridge|Gerald Varga|Robert Parent|Corrine Koslo|Veena Sood|Tony Marr,Anne Wheeler
